AUSTIN FRUIT&VEGETABLE CORP,Grocery Stores,"6739 S Congress Ave, Austin, TX 78745, USA",30.1917331,-97.7785775,None
BOGOPA 58-01 LLC,Grocery Stores,"58-01 Junction Blvd, Queens, NY 11373, USA",40.7359786,-73.8651992,None
MARKELLA CORP,Grocery Stores,,-,-,None
ALI & OMER LLC,Grocery Stores,"144 N 6th St, Louisville, KY 40202, USA",38.258481,-85.759796,None
BOSTON POST FOOD CORP,Grocery Stores,"4062 Boston Rd, Bronx, NY 10475, USA",40.8852906,-73.828972,None
HB FOODIES INC,Grocery Stores,"156-18 Cross Bay Blvd, Queens, NY 11414, USA",40.6635116,-73.8412415,None
144 MEAT INC,Grocery Stores,"144-28 Lakewood Ave, Jamaica, NY 11435, USA",40.6897531,-73.803113,None
DC FLUSHING MARKET CORP,Grocery Stores,"133-54 41st Ave, Flushing, NY 11355, USA",40.7578587,-73.8300406,None
NAHRED SUPERMARKETS INC,Grocery Stores,"22501 Merrick Blvd, Queens, NY 11413, USA",40.6776341,-73.7444269,None
DANS SUPREME SUPERMARKETS INC,Grocery Stores,"214-14 73rd Ave, Oakland Gardens, NY 11364, USA",40.740244,-73.7595992,None
URBAN FRESH CORP,Grocery Stores,,-,-,None
HILLSIDE K FOOD CORP,Grocery Stores,"202-15 Hillside Avenue, Queens, NY 11423, USA",40.7206862,-73.7616416,None
ROCHDALE MEAT & PRODUCE LLC,Grocery Stores,"14809 Guy R Brewer Blvd, Rochdale, NY 11434, USA",40.659231,-73.767417,None
GEMSTONE SUPERMARKETS INC,Grocery Stores,"164-5 69th Ave, Queens, NY 11365, USA",40.7333248,-73.8044724,None
FLUSHING MARKET INC,Grocery Stores,"16002 46th Ave, Flushing, NY 11358, USA",40.7537289,-73.8065717,None
130-10 FOOD CORP,Grocery Stores,"130-10 Metropolitan Ave, Richmond Hill, NY 11418, USA",40.7032413,-73.8216325,None
700 FOOTHILL FOOD CO LLC,Grocery Stores,"11411 Lefferts Blvd, Jamaica, NY 11420, USA",40.6783662,-73.8199933,None
QUEENS SHOPRITE ASSOCIATES LLC,Grocery Stores,"133-11 20th Ave, Queens, NY 11356, USA",40.78322,-73.8351061,None
OUR BETTER FUTURE INC,Grocery Stores,,-,-,None
CLINTON SUPERMARKET&MALL CORP,Grocery Stores,"175 Clinton St, New York, NY 10002, USA",40.7156249,-73.9871454,None
BOGOPA FLATLANDS INC,Grocery Stores,"650 Fountain Ave, Brooklyn, NY 11208, USA",40.6644913,-73.8704074,None
4209 MEAT & PRODUCE CORP,Grocery Stores,"8045 Co Rd 4209, Campbell, TX 75422, USA",33.1827698,-95.9058209,None
J&T SUPERMARKET INC,Grocery Stores,,-,-,None
SARMAN FOOD CORP,Grocery Stores,"108-79 Roosevelt Ave, Queens, NY 11368, USA",40.7517045,-73.8562128,None
REVO FOOD CORP,Grocery Stores,"108-02 Otis Ave, Queens, NY 11368, USA",40.7411305,-73.8536086,None
AD 2096 GRAND CORP,Grocery Stores,"2096 Grand Concourse, Bronx, NY 10457, USA",40.8539747,-73.9017534,None
TAVERAS FOOD MARKET LLC,Grocery Stores,,-,-,None
DOLCO FOOD CORP,Grocery Stores,"102-02 101st Ave, Ozone Park, NY 11416, USA",40.6857041,-73.8405319,None
LIC MARKET CORP,Grocery Stores,"21-52 44th Dr, Long Island City, NY 11101, USA",40.7475209,-73.9454454,None
HB&SON MEAT CORP,Grocery Stores,"Huntington Beach, CA, USA",33.6594835,-117.9988026,None
ET&K FOODS INC,Grocery Stores,"6000 Universal Blvd, Orlando, FL 32819, USA",28.4775913,-81.4665209,None
NATIONAL GROCERY CO INC,Grocery Stores,"237-243 Avenue U, Brooklyn, NY 11223, USA",40.5968732,-73.9754816,None
74-39 MEAT CORP,Grocery Stores,"74-39 Jamaica Ave, Queens, NY 11421, USA",40.6916691,-73.8666713,None
HAN HEE INC,Grocery Stores,"59-18 Woodside Ave, Queens, NY 11377, USA",40.7449933,-73.9050497,None
GURABO PRODUCE CORP,Grocery Stores,"45-02 Junction Blvd, Corona, NY 11368, USA",40.7445207,-73.8679371,None
GREEN APPLE SUPERMARKET OF LIC IN,Grocery Stores,"38-50 21st St, Long Island City, NY 11101, USA",40.7563515,-73.9409159,None
50-01 MEAT CORP,Grocery Stores,"50-01 2nd St, Long Island City, NY 11101, USA",40.7434432,-73.958277,None
SANTIAGO MEAT & PRODUCE INC,Grocery Stores,"898 Havendale Blvd NW, Winter Haven, FL 33881, USA",28.0430695,-81.7365208,None
96 MEAT & PRODUCE CORP,Grocery Stores,"5222 SR 96, Jeffersonville, GA 31044, USA",32.6185176,-83.3709731,None
SUN HUI FOOD CORP,Grocery Stores,,-,-,None
92-02 MARKET CORP,Grocery Stores,"92-02 63rd Dr, Flushing, NY 11374, USA",40.7275261,-73.863814,None
ESPERANZA MEAT CORP,Grocery Stores,"84-12 97th Ave, Jamaica, NY 11416, USA",40.6832814,-73.8555933,None
DASAE CORP,Grocery Stores,"Ascan Ave, Flushing, NY 11375, USA",40.7184535,-73.8409079,None
KRISHNA HOLDINGS INC,Grocery Stores,"249-12 Hillside Avenue, Queens, NY 11426, USA",40.7352768,-73.7178787,None
AC ROOSEVELT FOOD CORP,Grocery Stores,"59-15 Roosevelt Ave, Queens, NY 11377, USA",40.7456239,-73.9048246,None
ITTADI SUPERMARKET LLC,Grocery Stores,"168-07 Hillside Avenue, Jamaica, NY 11432, USA",40.7103,-73.7945333,None
GOLD CITY SUPERMARKET INC,Grocery Stores,"46-31 Kissena Blvd, Queens, NY 11355, USA",40.7502386,-73.8179222,None
PONGO FOOD CORP,Grocery Stores,"3742 3rd Ave., Bronx, NY 10456, USA",40.8360585,-73.902622,None
CHANG JIANG SUPERMARKET INC,Grocery Stores,"41-41 Kissena Blvd, Queens, NY 11355, USA",40.7578155,-73.8280067,None
HILLSIDE 175 MEAT CORP,Grocery Stores,"175-35 Hillside Avenue, Queens, NY 11432, USA",40.7120738,-73.7868672,None
NOKIB INC,Grocery Stores,"166-11 Hillside Avenue 1st FL, Queens, NY 11432, USA",40.7098774,-73.7958272,None
CHUNG FAT SUPERMARKET INC,Grocery Stores,"41-82 Main St, Queens, NY 11355, USA",40.7555865,-73.8286305,None
JN NATURAL FRUIT CORP,Grocery Stores,"202 6th Ave, New York, NY 10013, USA",40.7267557,-74.0030858,None
DANS SUPREME SUPERMARKETS INC,Grocery Stores,"153-55 Cross Island Pkwy, Whitestone, NY 11357, USA",40.7883333,-73.8097222,None
KEY FOOD CS 3 LLC,Grocery Stores,"77-55 31st Ave, East Elmhurst, NY 11370, USA",40.7599075,-73.8921608,None
CONEJO MEAT CORP,Grocery Stores,"67-16 Myrtle Ave, Queens, NY 11385, USA",40.7014547,-73.8853498,None
66-56 MEAT CORP,Grocery Stores,"66-56 Grand Ave, Maspeth, NY 11378, USA",40.7248346,-73.896855,None
GRAND MEAT CORP,Grocery Stores,"66-17 Grand Ave, Maspeth, NY 11378, USA",40.724716,-73.898366,None
ZAHER MEAT CORP,Grocery Stores,"1201 Flushing Ave, Brooklyn, NY 11237, USA",40.7074801,-73.9242556,None
Z&T FOOD CORP,Grocery Stores,United States,37.09024,-95.712891,None
50-18 MEAT CORP,Grocery Stores,"50-18 Skillman Ave, Queens, NY 11377, USA",40.7459613,-73.9138175,None
GREAT WALL SUPERMARKET QUEENS INC,Grocery Stores,"59-16 99th St, Queens, NY 11368, USA",40.7366832,-73.8593831,None
37-54 MEAT&PRODUCE INC,Grocery Stores,,-,-,None
KEY FOOD CS 2 LLC,Grocery Stores,"35-09 Francis Lewis Blvd, Queens, NY 11358, USA",40.7642692,-73.7869357,None
32-11 CHANNEL FOOD CORP,Grocery Stores,"32-11 Beach Channel Dr, Far Rockaway, NY 11691, USA",40.5982026,-73.7660006,None
LGT FOOD CORP,Grocery Stores,"24-18 34th Ave, Queens, NY 11106, USA",40.7611912,-73.9310974,None
STOP & SHOP SUPERMARKET CO LLC TH,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
MERRICK MEAT FARMS INC,Grocery Stores,"234-21 Merrick Blvd, Queens, NY 11422, USA",40.6746592,-73.7353883,None
ZIAD FOOD CORP,Grocery Stores,"22-20 36th Ave, Queens, NY 11106, USA",40.759035,-73.935453,None
STOP & SHOP SUPERMARKET COMPANY L,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
STOP & SHOP SUPERMARKETS CO LLC T,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
KING POLO INC,Grocery Stores,"153-30 89th Ave, Jamaica, NY 11432, USA",40.7053632,-73.8024429,None
WESTERN BEEF RETAIL INC,Grocery Stores,"145-35 Rockaway Blvd, South Ozone Park, NY 11436, USA",40.6738174,-73.792286,None
57TH AVENUE MARKET INC,Grocery Stores,"97-27 57th Ave, Queens, NY 11368, USA",40.7379108,-73.8629487,None
STOP & SHOP SUPERMARKET COMPANY L,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
89-02 FOOD CORP,Grocery Stores,,-,-,None
PJ 37 FOOD CORP,Grocery Stores,"85-08 37th Ave, Jackson Heights, NY 11372, USA",40.7499735,-73.8809706,None
7915 PRODUCE & MEAT INC,Grocery Stores,"Georgia 31513, USA",31.8410299,-82.3522489,None
LARA FOOD CORP,Grocery Stores,,-,-,None
SWF FOOD CORP,Grocery Stores,"76-10 37th Ave, Queens, NY 11372, USA",40.749059,-73.889814,None
HEX FOODS INC,Grocery Stores,"6401 Fresh Pond Rd, Ridgewood, NY 11385, USA",40.7102006,-73.8989176,None
BFF FOOD CORP,Grocery Stores,"47-33 Bell Blvd, Queens, NY 11361, USA",40.7559637,-73.7668642,None
YONG FA SUPERMARKET INC,Grocery Stores,"59-12 Main St, Flushing, NY 11355, USA",40.7434776,-73.8259094,None
M&D 21 FOOD CORP,Grocery Stores,"701 W 11th St, Coffeyville, KS 67337, USA",37.0325864,-95.6258359,None
MANDELL FOOD STORES INC,Grocery Stores,,-,-,None
BONILLA FOOD CORP,Grocery Stores,,-,-,None
JGF NY CORP,Grocery Stores,"89-01 165th St, Jamaica, NY 11432, USA",40.7076869,-73.7960999,None
AN&BROTHERS INC,Grocery Stores,"25630 Kuykendahl Rd, Tomball, TX 77375, USA",30.1325588,-95.5527954,None
MI TIERRA MEAT&PRODUCE CORP,Grocery Stores,"6722 Camp Bowie Blvd, Fort Worth, TX 76116, USA",32.72235,-97.4331278,None
FIVE AND ONE FOOD STORES INC,Grocery Stores,"213-22 Jamaica Ave, Queens, NY 11428, USA",40.716078,-73.743798,None
K&J ROCHDALE FOOD CORP,Grocery Stores,"Otter Creek, IA 52079, USA",42.2408903,-90.6805565,None
MERRICK MEAT MARKET INC.,Grocery Stores,"108-30 Merrick Blvd, Jamaica, NY 11433, USA",40.6972309,-73.7858815,None
MS FAMILY FOOD CORP,Grocery Stores,,-,-,None
GW OF FLUSHING I INC,Grocery Stores,"137, 45/61 Northern Blvd, Flushing, NY 11354, USA",40.7640785,-73.8291615,None
CALHOUN FOODS LLC,Grocery Stores,"135-46 Lefferts Blvd, Queens, NY 11420, USA",40.6691667,-73.8216667,None
LIBERTY KING PRODUCE INC,Grocery Stores,"South Richmond Hill, NY 11419, USA",40.691375,-73.8120474,None
LIBERTY PRODUCE INC,Grocery Stores,"127-16 111th Ave, South Ozone Park, NY 11420, USA",40.6825793,-73.8135993,None
PARADISE FRESH FOODS LLC,Grocery Stores,"123-12 101st Ave, Jamaica, NY 11419, USA",40.6908569,-73.8220138,None
116-15 GMV CORP,Grocery Stores,,-,-,None
MANDELL FOOD STORES INC,Grocery Stores,"32-21 Newtown Ave, Queens, NY 11102, USA",40.766613,-73.9198074,None
102-14 FOOD CORP,Grocery Stores,"102-14 37th Ave, Corona, NY 11368, USA",40.7530501,-73.8646801,None
SEVEN&ONE FOOD LLC,Grocery Stores,"7 S High St #2102, Belleville, IL 62220, USA",38.5132257,-89.9831086,None
HB 84 FOOD CORP,Grocery Stores,,-,-,None
SEOUL SHOPPING INC,Grocery Stores,"Seoul, South Korea",37.566535,126.9779692,None
FOOD JUNGLE INC,Grocery Stores,"119-14 Sutphin Blvd, Jamaica, NY 11434, USA",40.6785469,-73.7916794,None
NEW APNA SOHNA BAZAAR INC,Grocery Stores,"117-10 Rockaway Blvd, South Ozone Park, NY 11420, USA",40.6762176,-73.8205869,None
RL FOOD CORP,Grocery Stores,"116-34 Queens Blvd, Queens, NY 11375, USA",40.7152028,-73.8329444,None
RCR FOOD CORP,Grocery Stores,"108-27 Queens Blvd, Forest Hills, NY 11375, USA",40.7213225,-73.8427793,None
CALVI SUPERMARKET INC,Grocery Stores,"107-66 Cross Bay Blvd, Queens, NY 11417, USA",40.677104,-73.8441569,None
RYAN FOOD CORP,Grocery Stores,"105-35 64th Rd, Forest Hills, NY 11375, USA",40.7324155,-73.8502672,None
SEA TOWN FISH&MEAT MARKET INC,Grocery Stores,"103-25 Roosevelt Ave, Queens, NY 11368, USA",40.7501109,-73.8620528,None
NORTHERN MEAT & PRODUCE CORP,Grocery Stores,"M211 Staadt Ave N, Marshfield, WI 54449, USA",44.7036609,-90.1204039,None
VERT FOODS CORP,Grocery Stores,"7256 Austin St, Queens, NY 11375, USA",40.718418,-73.8408648,None
FOOD EXPRESS INC,Grocery Stores,"39-39 63rd St, Queens, NY 11377, USA",40.7455124,-73.9010654,None
TRIPLE FOOD CORP,Grocery Stores,"10502 34th Ave, Corona, NY 11368, USA",40.7558869,-73.8632613,None
FOOD STORY NATURAL MARKET 111 INC,Grocery Stores,"23-38 31st St, Queens, NY 11105, USA",40.7737266,-73.9140825,None
H MART BAYSIDE LLC,Grocery Stores,"46-40 Francis Lewis Blvd, Queens, NY 11361, USA",40.7536215,-73.781519,None
CALIFORNIA FARMERS MARKET INC,Grocery Stores,"2161 31st St, Astoria, NY 11105, USA",40.7765499,-73.9099298,None
STOP&SHOP SUPERMARKET CO LLC THE,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
CP FAMILY MARKET CORP,Grocery Stores,,-,-,None
LIBERTY FRUITS&PRODUCE CORP,Grocery Stores,"1276 Argentine Blvd, Kansas City, KS 66105, USA",39.0804476,-94.6425645,None
A&E FOOD CO INC,Grocery Stores,,-,-,None
109 MEAT & PRODUCE CORP,Grocery Stores,"1035 NY-109, Farmingdale, NY 11735, USA",40.7247587,-73.4297373,None
TANIA&LEENA LLC,Grocery Stores,"3204 Crooks Rd, Royal Oak, MI 48073, USA",42.517662,-83.1644363,None
CHERRY VALLEY MARKET PLACE,Grocery Stores,"925 Crescent St #5515, Brooklyn, NY 11208, USA",40.6647936,-73.8671293,None
SRY FOOD CORP,Grocery Stores,"171-11 Linden Blvd, Queens, NY 11434, USA",40.6919828,-73.7785934,None
BOGOPA-JUNCTION INC,Grocery Stores,"34-20 Junction Blvd, Queens, NY 11372, USA",40.7541526,-73.8726421,None
CORO FOOD CORP,Grocery Stores,"4911 30th Ave, Woodside, NY 11377, USA",40.760443,-73.907069,None
SUPER HK SUPRMRKT OF FLUSHING LP,Grocery Stores,"3711 Main St, Flushing, NY 11354, USA",40.7613775,-73.8303723,None
PST HEALTH LLC,Grocery Stores,"6th Ave, New York, NY, USA",40.742903,-73.9927978,None
FAD OZONE FOOD CORP,Grocery Stores,"101-16 77th St, Queens, NY 11416, USA",40.6796684,-73.8610229,None
BOGOPA INC,Grocery Stores,,-,-,None
TREE OF LIFE NY INC,Grocery Stores,"37-2 Union St, Flushing, NY 11354, USA",40.7621392,-73.8277292,None
STOP & SHOP SUPERMARKET CO LLC TH,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
WESTERN BEEF RETAIL INC,Grocery Stores,"130-35 Merrick Blvd, Queens, NY 11434, USA",40.6806432,-73.7616971,None
VARGAS&RODRIGUEZ SUPERMARKET INC,Grocery Stores,"2102 Postoffice St, Galveston, TX 77550, USA",29.3052268,-94.7913854,None
PAK O AVENUE CORP,Grocery Stores,"97 Avenue O, Brooklyn, NY 11204, USA",40.6106277,-73.9813159,None
GOLDEN PINEAPPLE AVE D CORP,Grocery Stores,"Avenue D, New York, NY 10009, USA",40.7233845,-73.9762583,None
DAGOSTINO SUPERMARKETS INC,Grocery Stores,"578 3rd Ave, New York, NY 10016, USA",40.7484155,-73.9763781,None
M&N GROCERS INC,Grocery Stores,"701 W 11th St, Coffeyville, KS 67337, USA",37.0325864,-95.6258359,None
JJR 66-82 FOOD CORP,Grocery Stores,"6682 Fresh Pond Rd, Flushing, NY 11385, USA",40.706186,-73.897117,None
R&M GLATT SUPERMARKET 108 ST CORP,Grocery Stores,"1403 Columbus Ave, Coffeyville, KS 67337, USA",37.057223,-95.6390221,None
BAYSIDE MILK FARM INC,Grocery Stores,"35-15 Bell Blvd, Bayside, NY 11361, USA",40.7685474,-73.7731793,None
STARBROOK MARKET INC,Grocery Stores,"12410 Liberty Ave, South Richmond Hill, NY 11419, USA",40.68773,-73.819603,None
HCTK CORP,Grocery Stores,"117-1 Liberty Ave, South Richmond Hill, NY 11419, USA",40.6861331,-73.8258059,None
SIMPLY FOOD COURT SQUARE LLC,Grocery Stores,"43-18 Crescent St, Queens, NY 11101, USA",40.748215,-73.942964,None
TRADER JOES EAST INC,Grocery Stores,"9030 Metropolitan Ave, Queens, NY 11374, USA",40.710916,-73.8582626,None
GREEN VALLEY CORP,Grocery Stores,"89-45 163rd St, Jamaica, NY 11432, USA",40.7059193,-73.7974318,None
STOP&SHOP SUPERMARKET CO LLC THE,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
CHLOE 89 FOOD CORP,Grocery Stores,"89-30 Sutphin Blvd, Queens, NY 11435, USA",40.7029676,-73.8087302,None
3315 MEAT CORP,Grocery Stores,"1201 Flushing Ave, Brooklyn, NY 11237, USA",40.7074801,-73.9242556,None
GITTO&SONS HEALTH FOOD INC,Grocery Stores,"2 Court St #203, Binghamton, NY 13901, USA",42.098097,-75.9152034,None
CL SUPERMARKET INC,Grocery Stores,"4033 Main St, Flushing, NY 11354, USA",40.7586579,-73.8294491,None
DAR FOOD CORP,Grocery Stores,"44-07 Greenpoint Ave, Sunnyside, NY 11104, USA",40.7416123,-73.9206542,None
HAR NORTHERN INC,Grocery Stores,"156-40 Northern Blvd, Queens, NY 11354, USA",40.7630564,-73.8090659,None
NEW YORK MART ROOSEVELT INC,Grocery Stores,"142-41 Roosevelt Ave, Queens, NY 11354, USA",40.761053,-73.8246529,None
JARU FOOD CORP,Grocery Stores,,-,-,None
KWONS CORP,Grocery Stores,"29-02 Union St, Queens, NY 11354, USA",40.7720996,-73.8269108,None
SKY FOODS MARKET INC,Grocery Stores,"4024 College Point Blvd, Flushing, NY 11354, USA",40.7570873,-73.8354208,None
1239 FOOD CORP,Grocery Stores,"1239 St Nicholas Ave, New York, NY 10032, USA",40.8434234,-73.9384576,None
DYNASTY MEAT CORP,Grocery Stores,"1201 Flushing Ave, Brooklyn, NY 11237, USA",40.7074801,-73.9242556,None
BERRY FRESH FARM INC,Grocery Stores,"43-26 Ditmars Blvd, Queens, NY 11105, USA",40.7701486,-73.9045645,None
WESTERN BEEF RETAIL INC,Grocery Stores,"44-44 College Point Blvd, Flushing, NY 11355, USA",40.7525531,-73.8327692,None
REGO PARK AJ MET INC,Grocery Stores,"97-36 63rd Rd, Queens, NY 11374, USA",40.7313889,-73.8594444,None
PENZO FOOD CORP,Grocery Stores,,-,-,None
JCA FOOD CORP,Grocery Stores,"84-05 Parsons Blvd, Queens, NY 11432, USA",40.714036,-73.806995,None
SALAT MEAT & GROCERY CORP,Grocery Stores,"3607 Main St, Stone Ridge, NY 12484, USA",41.8508969,-74.1408046,None
EAST 93RD ST FOOD CORP,Grocery Stores,"80 E 93rd St, Brooklyn, NY 11212, USA",40.6624926,-73.9272262,None
BH KEYFOOD NY LLC,Grocery Stores,"220-46 Hillside Avenue, Queens Village, NY 11427, USA",40.7309718,-73.7421659,None
HAN NAM CHAIN CORP,Grocery Stores,"141-40 Northern Blvd, Flushing, NY 11354, USA",40.76428,-73.8239893,None
ROCKAWAY PRODUCE INC,Grocery Stores,"127-20 Rockaway Blvd, South Ozone Park, NY 11420, USA",40.674849,-73.810129,None
STOP&SHOP SUPERMARKET CO LLC THE,Grocery Stores,"18940 S 68th St, Hickman, NE 68372, USA",40.6262664,-96.6290512,None
AD BRONX FOOD CORP,Grocery Stores,"1791 Jerome Ave, Bronx, NY 10453, USA",40.8491827,-73.9115351,None
FAIRWAY DOUGLASTON LLC,Grocery Stores,"242-02 61st Ave, Queens, NY 11362, USA",40.7547747,-73.7398717,None
WESTERN BEEF RETAIL INC,Grocery Stores,"47-05 Metropolitan Ave, Queens, NY 11385, USA",40.7141938,-73.9198147,None
CRYSTAL & CHRIS FOOD CORP,Grocery Stores,"Crystal Bridges Museum of American Art, 600 Museum Way, Bentonville, AR 72712, USA",36.3818542,-94.2026525,None
HMSM SUPERMARKETS INC,Grocery Stores,"102-21 Queens Blvd, Queens, NY 11375, USA",40.7259101,-73.8508071,None
FT 4620 FOOD CORP,Grocery Stores,"46-20 108th St, Flushing, NY 11368, USA",40.746735,-73.85693,None
AMAL MEAT CORP,Grocery Stores,"1201 Flushing Ave, Brooklyn, NY 11237, USA",40.7074801,-73.9242556,None
RASPBERRY FARM MARKET INC,Grocery Stores,"150-15 14th Ave, Queens, NY 11357, USA",40.7892077,-73.8131023,None
NOSTRAND MEAT CORP,Grocery Stores,"1889 Nostrand Ave., Brooklyn, NY 11226, USA",40.6395122,-73.9480997,None
SEA TOWN CORONA NY LLC,Grocery Stores,"103-25 Roosevelt Ave, Queens, NY 11368, USA",40.7501109,-73.8620528,None
NAMDOR INC,Grocery Stores,"4037 Broadway #170TH, New York, NY 10032, USA",40.8423654,-73.9394953,None
DEIRDRE MAEVES SUPERMARKET INC,Grocery Stores,"202-36 Rockaway Point Blvd, Queens, NY 11697, USA",40.5614151,-73.9124215,None
GRANDE MUNDO LLC,Grocery Stores,,-,-,None
4125 MEAT CORP,Grocery Stores,"1201 Flushing Ave, Brooklyn, NY 11237, USA",40.7074801,-73.9242556,None
THE BRAND FOOD SELLERS INC,Grocery Stores,"96-09 Liberty Ave, Ozone Park, NY 11417, USA",40.680903,-73.84285,None
90-01 JARABACOA FOOD CORP,Grocery Stores,"90-01 Jamaica Ave, Queens, NY 11421, USA",40.6930136,-73.8546158,None
AO XIN ZHOU SUPERMARKETS INC,Grocery Stores,"88-13 Liberty Ave, Ozone Park, NY 11417, USA",40.6800975,-73.8502321,None
ALMONTE MILL FOOD CORP,Grocery Stores,"6620 Avenue U, Brooklyn, NY 11234, USA",40.6172155,-73.909436,None
NEW GOLDEN SPARKLING SUPERMKT INC,Grocery Stores,"86-18 Broadway, Queens, NY 11373, USA",40.738203,-73.877445,None
YOGI ORGANIC MARKET INC,Grocery Stores,"84-01 37th Ave, Queens, NY 11372, USA",40.7501735,-73.8822451,None
