ORANGE & WHITE MARKETS INC,Grocery Stores,"1565 1ST AVE, NEW YORK, NY 10028",40.7739789,-73.951907,manhattan
Tucker Square Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,W 66th St & Broadway,40.7739234,-73.9823397,manhattan
LOREEN FOOD CORP,Grocery Stores,"37 11 DITMARS BLVD, ASTORIA, NY 11105",40.7737784,-73.9070518,queens
"HANAC, Inc.",DYCD Cornerstone Center,"4-05 Astoria Blvd, Queens, NY 11102",40.7732656,-73.9337288,queens
NAMDOR INC,Grocery Stores,"1365 3RD AVE, NEW YORK, NY 10075",40.7732301,-73.9578287,manhattan
P.S. 085 Judge Charles Vallone,Grab & Go Meals (NYC Schools),23-70 31 STREET,40.7730089,-73.9148429,queens
DAGOSTINO SUPERMARKETS INC,Grocery Stores,"1074 LEXINGTON AVE, NEW YORK, NY 10021",40.7728383,-73.9607452,manhattan
JAN HUS PRESBYTERIAN CHURCH/HOMELESS OUTREACH AND ADVOCACY PROGRAM,Food Pantry,"921 Madison Ave, New York, NY, 10021",40.7725016,-73.9645065,manhattan
Grand Central Food Program - Central Park,Food Pantry,"5th Ave. and 72nd St., New York, NY 10021",40.7724615,-73.9670436,manhattan
JAV FOOD CORP,Grocery Stores,"1505 1ST AVE, NEW YORK, NY 10075",40.7721126,-73.9531407,manhattan
DAGOSTINO SUPERMARKETS INC,Grocery Stores,"1507 YORK AVE, NEW YORK, NY 10075",40.7719986,-73.9502192,manhattan
Ditmars Park Farmstand,Greenmarkets/Farmstand/Fresh Food Box,"Steinway St bet Ditmars Blvd & 23rd Ave., at Ditmars Park",40.77181,-73.9073249,queens
CITARELLA EAST,Grocery Stores,"1313 3RD AVE, NEW YORK, NY 10021",40.7717701,-73.9587554,manhattan
Bayside High School,Grab & Go Meals (NYC Schools),32-24 CORPORAL KENNEDY STREET,40.771482,-73.7808071,queens
District 2 Pre-K Center at 355 East 76 Street,Grab & Go Meals (NYC Schools),355 EAST 76 STREET,40.7709569,-73.9547643,manhattan
NAMDOR INC,Grocery Stores,"1446 2ND AVE, NEW YORK, NY 10075",40.7708657,-73.956575,manhattan
P.S. 002 Alfred Zimberg,Grab & Go Meals (NYC Schools),75-10 21 AVENUE,40.7700942,-73.8942583,queens
P.S. 297 Abraham Stockton,Grab & Go Meals (NYC Schools),700 PARK AVENUE,40.7695057,-73.965469,manhattan
ME-ME SUPERMARKET INC,Grocery Stores,"21 15, ASTORIA, NY 11106",40.7693141,-73.928035,queens
57th Street Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,W 57th St & 10th Ave,40.7691193,-73.9885587,manhattan
BRONZE&WHITE MARKETS INC,Grocery Stores,"917 9TH AVE, NEW YORK, NY 10019",40.7689517,-73.9853032,manhattan
STOP & SHOP SUPERMARKET CO LLC TH,Grocery Stores,"3106 FARRINGTON ST, FLUSHING, NY 11354",40.7688895,-73.8342346,queens
Socrates Sculpture Garden,Greenmarkets/Farmstand/Fresh Food Box,31-30 Vernon Boulevard,40.7686798,-73.9367796,queens
FLYING PHOENIX CORP,Grocery Stores,"790 11TH AVE, NEW YORK, NY 10019",40.7686401,-73.9922313,manhattan
WHOLE FOODS MARKET GROUP INC,Grocery Stores,"10 COLUMBUS CIRCLE, NEW YORK, NY 10019",40.7685526,-73.9831866,manhattan
NEW YORK MART INC,Grocery Stores,"249 26, LITTLE NECK, NY 11362",40.768509,-73.739221,queens
A MATTER OF HEALTH NYC INC,Grocery Stores,"1347 1ST AVE, NEW YORK, NY 10021",40.768137,-73.9559651,manhattan
CRESCENT FOOD CORP,Grocery Stores,"23 55, ASTORIA, NY 11106",40.7678396,-73.9275007,queens
Hunter College,Food Pantry,"West Building, Room B103, 912 Lexington Avenue, New York, NY 10065",40.7678059,-73.9643992,manhattan
KNK SUSHI INC,Grocery Stores,"815 10TH AVENUE, NEW YORK, NY 10019",40.7675883,-73.990066,manhattan
EMERALD AND WHITE MARKETS INC,Grocery Stores,"1331 1ST AVE, NEW YORK, NY 10021",40.7675823,-73.9564741,manhattan
STOP&SHOP SUPERMARKET CO LLC THE,Grocery Stores,"249 26 NORTHERN BLVD, LITTLE NECK, NY 11362",40.7673943,-73.7373966,queens
DANS SUPREME SUPERMARKETS INC,Grocery Stores,"1175 3RD AVE, NEW YORK, NY 10065",40.7673447,-73.9613766,manhattan
KAMAL CORP,Grocery Stores,"30 08 30TH AVE, ASTORIA, NY 11102",40.7668959,-73.9220436,queens
DORIA ENTERPRISES NYC LLC,Grocery Stores,"1299 SECOND AVE, NEW YORK, NY 10065",40.7665174,-73.9602921,manhattan
Lenox Hill Neighborhood House Fresh Food Box,Greenmarkets/Farmstand/Fresh Food Box,70th Street & 1st Avenue,40.7665031,-73.956963,manhattan
P.S. 111 Adolph S. Ochs,Grab & Go Meals (NYC Schools),440 WEST  53 STREET,40.7658486,-73.9896412,manhattan
Urban Academy Laboratory High School,Grab & Go Meals (NYC Schools),317 EAST  67 STREET,40.7653683,-73.9596962,manhattan
LEENA OF NY INC,Grocery Stores,"221 12, BAYSIDE, NY 11364",40.765259,-73.762541,queens
WESTERLY HEALTH FOODS INC,Grocery Stores,"911 913 8TH AVE, NEW YORK, NY 10019",40.765068,-73.9843979,manhattan
1411-6 FRUIT & VEGETABLE CORP,Grocery Stores,"1411 6TH AVE, NEW YORK, NY 10019",40.7648513,-73.9771338,manhattan
NAMDOR INC,Grocery Stores,"907 8TH AVE, NEW YORK, NY 10019",40.7647599,-73.9846995,manhattan
CRIMSON & WHITE MARKETS INC,Grocery Stores,"140 W 57TH ST, NEW YORK, NY 10019",40.7647437,-73.9789166,manhattan
NAMDOR INC,Grocery Stores,"686 N MAIN ST, ROOSEVELT ISLAND, NY 10044",40.7647091,-73.9469811,manhattan
AMBER & WHITE MARKETS INC,Grocery Stores,"1066 3RD AVENUE, NEW YORK, NY 10065",40.764447,-73.9648781,manhattan
Tzu-Chi Foundation Food Pantry,Food Pantry,"137-77 Northern Blvd, Queens, New York",40.7641492,-73.8286391,queens
JAN SERVICES EAST INC,Grocery Stores,"301 E 64TH ST, NEW YORK, NY 10065",40.7637569,-73.9616521,manhattan
ST. PAUL'S HOUSE INC.,Food Pantry,"335 W 51 St, New York, NY, 10019",40.7636837,-73.9869778,manhattan
NAMDOR INC,Grocery Stores,"1208 1ST AVE, NEW YORK, NY 10065",40.763513,-73.9588922,manhattan
ERNST KLEIN 6TH AVE FOOD CORP,Grocery Stores,"1366 6TH AVE, NEW YORK, NY 10019",40.7631992,-73.9777373,manhattan
42-15 FOOD CORP,Grocery Stores,"42 15 30TH AVE, ASTORIA, NY 11103",40.763061,-73.912642,queens
St. Joseph Roman Catholic Church,Food Pantry,"43-19 30th Avenue', 'Long Island City, NY 11103",40.7627086,-73.911763,queens
NGP MARKETS CORP,Grocery Stores,"160 06 NORTHERN BLVD, FLUSHING, NY 11358",40.7626696,-73.8053291,queens
Grand Central Food Program - 51st & Broadway,Food Pantry,"SW Corner of 51st St. and Broadway', 'New York, NY 10019",40.7620834,-73.9836569,manhattan
NADINE FOOD CORP,Grocery Stores,"99 10 ASTORIA BLVD, EAST ELMHURST, NY 11369",40.7617506,-73.8699317,queens
SEVEN SEAS 49TH ST LLC,Grocery Stores,"810 8TH AVE, NEW YORK, NY 10019",40.7616537,-73.986279,manhattan
All Saints Episcopal Church,Food Pantry,"230 E 60 St, New York, NY 10022",40.7614449,-73.965033,manhattan
J MART GROUP INC,Grocery Stores,"40 19 MAIN ST, FLUSHING, NY 11354",40.761171,-73.8306136,queens
JUN 0709 INC,Grocery Stores,"600 W 42ND STREET, NEW YORK, NY 10036",40.7607277,-73.9986643,manhattan
RINAPHER INC,Grocery Stores,"48 18, ASTORIA, NY 11103",40.760544,-73.909211,queens
LA JORNADA,Food Pantry,"135-32 38 Ave, Queens, NY, 11354",40.7604681,-73.8314829,queens
LA JORNADA FOOD TRUCK,Food Pantry,"135-32 38 Ave', 'Queens, NY 11354",40.7604681,-73.8314829,queens
J.H.S. 189 Daniel Carter Beard,Grab & Go Meals (NYC Schools),144-80 BARCLAY AVENUE,40.7600062,-73.8183114,queens
ATONEMENT LUTHERAN CHURCH,Food Pantry,"30-61 87th St, East Elmhurst, NY 11369",40.7599631,-73.88126,queens
HOUR CHILDREN COMMUNITY OUTREACH,Food Pantry,"36-49 11 St, Queens, NY, 11106",40.7598607,-73.9404461,queens
CENTRAL SYNAGOGUE CARING COMMITTEE,Food Pantry,652 Lexington Ave,40.7596051,-73.970543,manhattan
470 W 42 STREET GOURMET FOOD INC,Grocery Stores,"470 W 42 STREET, NEW YORK, NY 10036",40.7593076,-73.9952605,manhattan
"WHOLE FOODS MARKET GROUP, INC.",Grocery Stores,"226 EAST 57TH ST, NEW YORK, NY 10022",40.7593039,-73.9663868,manhattan
P.S. 111 Jacob Blackwell,Grab & Go Meals (NYC Schools),37-15 13 STREET,40.7585496,-73.9392371,queens
3412 V&F FOOD CORP,Grocery Stores,"34 12 34TH AVE, ASTORIA, NY 11106",40.7580279,-73.9245,queens
SCARLET & WHITE MARKETS INC,Grocery Stores,"1031 1ST AVE, NEW YORK, NY 10022",40.7580138,-73.9634397,manhattan
HOLY CROSS FOOD SUPPLEMENT PROGRAM,Food Pantry,"329 W 42 St, New York, NY 10036",40.7579652,-73.9910709,manhattan
William Cullen Bryant High School,Grab & Go Meals (NYC Schools),48-10 31 AVENUE,40.7576896,-73.9103778,queens
P.S. 148 Queens,Grab & Go Meals (NYC Schools),89-02 32 AVENUE,40.7576279,-73.878619,queens
"The Dwelling Place of N.Y., Inc.",Food Pantry,"409 W. 40th', 'New York, NY 10018",40.7575975,-73.9942284,manhattan
SPARKLING SUPERMARKET INC,Grocery Stores,"4122 MAIN ST, FLUSHING, NY 11355",40.7575812,-73.8294175,queens
ELMCOR YOUTH & ADULT ACTIVITIES #2,Food Pantry,33-16 108 St,40.7575802,-73.8611921,queens
NORTHEAST CONFERENCE COMMUNITY CENTER SDA,Food Pantry,"99-13 Northern Blvd, Queens, NY, 11368",40.757501,-73.868944,queens
CROSSROADS COMMUNITY SERVICES INC,Food Pantry,"108 E 51 St,  New York, NY 10022",40.7573397,-73.9727561,manhattan
THE SALVATION ARMY ASTORIA CORPS,Food Pantry,"45-18 Broadway, Queens, NY, 11103",40.756625,-73.9145475,queens
ST. MARK AME CHURCH/THE VOICE OF HAGAR,Food Pantry,95-18 Northern Blvd,40.7565793,-73.8726271,queens
CORPUS CHRISTI FOOD PANTRY,Food Pantry,31-30 61 St,40.7565279,-73.9019378,queens
RNJ FOOD STORE INC,Grocery Stores,"272 72 GRAND CENTRAL PKWY, FLORAL PARK, NY 11005",40.7565275,-73.7207249,queens
SKYLIGHT HOLDINGS 4 INC,Grocery Stores,"3414 STEINWAY STREET, LONG ISLAND CITY, NY 11101",40.7564229,-73.9215154,queens
M.S. 158 Marie Curie,Grab & Go Meals (NYC Schools),46-35 OCEANIA STREET,40.7562328,-73.7723312,queens
MT. OLIVET GOSPEL CHURCH,Food Pantry,"33-27 97 St, Queens, NY 11368",40.756154,-73.870686,queens
P.S. 092 Harry T. Stewart Sr.,Grab & Go Meals (NYC Schools),99-01 34 AVENUE,40.7561516,-73.8687551,queens
431 FOOD MARKET CORP,Grocery Stores,"431 WEST 37TH ST, NEW YORK, NY 10018",40.7561226,-73.9964617,manhattan
Flushing Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,"Kissena Blvd. & Maple Ave., at Maple Playground",40.7559225,-73.8260082,queens
SLIMS BAGELS&BIALYS INC,Grocery Stores,"254 31, LITTLE NECK, NY 11362",40.755846,-73.723699,queens
DAGOSTINO SUPERMARKETS INC,Grocery Stores,"966 1ST AVE AT 53RD ST, NEW YORK, NY 10022",40.7557584,-73.9642238,manhattan
86-02 MEAT&PRODUCE INC,Grocery Stores,"86 02 NORTHERN BLVD, JACKSON HEIGHTS, NY 11372",40.7557348,-73.8813083,queens
Travelers Hotel Safe Haven,Food Pantry,"274 West 40th Street', 'Manhattan NY 10018",40.7557265,-73.9905152,manhattan
MCCNY CHARITIES,Food Pantry,"446 W. 36 St', 'New York, NY 10018",40.7553659,-73.997492,manhattan
WHOLE FOODS MARKET GROUP INC,Grocery Stores,"1095 6TH AVE, NEW YORK, NY 10036",40.7547166,-73.9848582,manhattan
SKYFOODS MAIN INC,Grocery Stores,"4228 MAIN ST, FLUSHING, NY 11355",40.7546491,-73.8282167,queens
The Active Learning Elementary School,Grab & Go Meals (NYC Schools),137-20 FRANKLIN AVENUE,40.7545655,-73.8261965,queens
ICNA FLUSHING FOOD PANTRY,Food Pantry,"140-32 Cherry St, Queens, NY, 11355",40.7543944,-73.821624,queens
EVANGEL FOOD PANTRY,Food Pantry,39-21 Cresent St,40.7542097,-73.9371118,queens
SOUTH ASIAN COUNCIL FOR SOCIAL SERVICES,Food Pantry,"143-06 45 Ave, Queens NY 11355",40.7538643,-73.8180472,queens
CORONA S.D.A. CHURCH,Food Pantry,35-30 103 St,40.7538172,-73.8648646,queens
GRAY&WHITE MARKETS INC,Grocery Stores,"908 2ND AVE, NEW YORK, NY 10017",40.7538034,-73.9689341,manhattan
Praxis Housing Initiatives - Barbour Hotel,Food Pantry,"330 West 36th StreetNew York, NY 10018",40.7537877,-73.9939999,manhattan
Jackson Heights Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,34th Ave bet 79th & 80th Sts,40.7535966,-73.8877581,queens
Dag Hammarskjold Plaza Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,E 47th St & 2nd Ave,40.7529921,-73.9698797,manhattan
Q152 - P.S. 152 Gwendoline N. Alleyne School,Grab & Go Meals (NYC Schools),33-52 62 STREET,40.7529503,-73.9003921,queens
P.S. 398,Grab & Go Meals (NYC Schools),69-01 34TH AVENUE,40.7527804,-73.896934,queens
I.S. 230,Grab & Go Meals (NYC Schools),73-10 34 AVENUE,40.7526398,-73.8928407,queens
ST. PATRICK'S ROMAN CATHOLIC CHURCH,Food Pantry,"39-38 29 St, Queens, NY, 11101",40.752604,-73.9358521,queens
THE SALVATION ARMY QUEENS TEMPLE CORP,Food Pantry,"86-07 35 Ave, Queens, NY, 11372",40.7524467,-73.8806356,queens
BOGOPA LIC INC,Grocery Stores,"42 02 NORTHERN BLVD, LONG ISLAND CITY, NY 11101",40.7521249,-73.921528,queens
Brooklyn Grange Farm Stand at Long Island City,Greenmarkets/Farmstand/Fresh Food Box,37-18 Northern Blvd (Roof),40.75195,-73.9254139,queens
FRESH BAGELS FARMERS MARKET INC,Grocery Stores,"240 E 45TH ST, NEW YORK, NY 10017",40.7518725,-73.9714927,manhattan
P.S. 069 Jackson Heights,Grab & Go Meals (NYC Schools),77-02 37 AVENUE,40.7510103,-73.8894053,queens
POST FOOD CORP,Grocery Stores,"317 9TH AVE, NEW YORK, NY 10001",40.7506304,-74.0004531,manhattan
Living of God Church,Food Pantry,37-38 92 St,40.749724,-73.875089,queens
HOLY APOSTLES SOUP KITCHEN,Food Pantry,"296 9th Ave, New York, NY 10001",40.7492675,-73.9987536,manhattan
P.S. Q016 The Nancy DeBenedittis School,Grab & Go Meals (NYC Schools),41-15 104 STREET,40.749081,-73.8605558,queens
ST. JOHN'S BREAD OF LIFE,Food Pantry,"213 W 30 St, New York,  NY, 1001",40.7489153,-73.9929431,manhattan
NAMDOR INC,Grocery Stores,"748 2ND AVE, NEW YORK, NY 10017",40.7486172,-73.9727334,manhattan
JD AVENUE C FOOD CORP,Grocery Stores,"42 AVENUE, NEW YORK, NY 10009",40.7482064,-73.8611646,queens
Queens County Farm Museum Farm Stand,Greenmarkets/Farmstand/Fresh Food Box,73-50 Little Neck Pkwy,40.7481753,-73.7212387,queens
US SUPERMARKET INC,Grocery Stores,"82 66, ELMHURST, NY 11373",40.7479663,-73.884243,queens
STOP&SHOP SUPERMARKET CO LLC THE,Grocery Stores,"34 51 48TH ST, SUNNYSIDE, NY 11104",40.7478529,-73.9152974,queens
NAMDOR INC,Grocery Stores,"307 W 26TH ST, NEW YORK, NY 10001",40.7476699,-73.9975237,manhattan
NAMDOR INC,Grocery Stores,"225 9TH AVE, NEW YORK, NY 10011",40.7470808,-74.0011598,manhattan
CITY HARVEST - ASTORIA MOBILE MARKET,Food Pantry,City Harvest Astoria Mobile Market,40.7467294,-73.9848598,manhattan
82-10 BAXTER AVE FOOD CORP,Grocery Stores,"82 10 BAXTER AVE, ELMHURST, NY 11373",40.7466456,-73.8830898,queens
JAR 259 FOOD CORP,Grocery Stores,"259 01 UNION, GLEN OAKS, NY 11004",40.7466232,-73.7128107,queens
NAMDOR INC,Grocery Stores,"165 EAST 35TH STREET, NEW YORK, NY 10016",40.7466169,-73.9778556,manhattan
TOP LINE MEAT MARKET INC,Grocery Stores,"81 37, ELMHURST, NY 11373",40.746407,-73.884344,queens
LEX34 FRUIT&VEGETABLE CORP,Grocery Stores,"136 E 34TH ST, NEW YORK, NY 10016",40.7461358,-73.9796352,manhattan
P.S. 150 Queens,Grab & Go Meals (NYC Schools),40-01 43 AVENUE,40.7457471,-73.9233202,queens
P.S. 120 Queens,Grab & Go Meals (NYC Schools),58-01 136 STREET,40.7454054,-73.82871,queens
P.S. 046 Alley Pond,Grab & Go Meals (NYC Schools),64-45 218 STREET,40.7453332,-73.7578672,queens
PARAMOUNT SUPERMARKET INC,Grocery Stores,"196 35, FRESH MEADOWS, NY 11365",40.7449627,-73.7812773,queens
WHOLE FOODS MARKET GROUP INC,Grocery Stores,"250 7TH AVE, NEW YORK, NY 10001",40.7449592,-73.9952913,manhattan
BRC Chemical Dependency Crisis Center,Food Pantry,"127-131 W 25th St.', 'New York NY 10001",40.7448724,-73.9931412,manhattan
FORAGERS HOLDINGS LLC,Grocery Stores,"300 W 22ND ST, NEW YORK, NY 10011",40.7446826,-73.9994754,manhattan
"NEW ALTERNATIVE FOR CHILDREN, INC",Food Pantry,"37 W 26 St, 6th Floor, New York, NY 10010",40.7445977,-73.9904622,manhattan
FAIRWAY CHELSEA LLC,Grocery Stores,"766 6TH AVE, NEW YORK, NY 10010",40.7445467,-73.9912897,manhattan
NAMDOR INC,Grocery Stores,"221 229 8TH AVE, NEW YORK, NY 10011",40.7445179,-73.9993437,manhattan
Grand Central Food Program - Madison Square Park,Food Pantry,"5th Ave. and 27th St.', 'New York, NY 10001",40.7440656,-73.987754,manhattan
TRADER JOES EAST INC,Grocery Stores,"200 E 32ND ST, NEW YORK, NY 10016",40.7439882,-73.9790839,manhattan
GRANJA MEAT CORP,Grocery Stores,"99 30 CORONA AVE, CORONA, NY 11368",40.7438254,-73.8622136,queens
Aviation Career & Technical Education High School,Grab & Go Meals (NYC Schools),45-30 36 STREET,40.743581,-73.9292176,queens
Hunter's Point South Fresh Food Box,Greenmarkets/Farmstand/Fresh Food Box,Center Boulevard & 51st Avenue,40.7430914,-73.9597897,queens
WESTERN BEEF RETAIL INC,Grocery Stores,"431 W 16TH ST, NEW YORK, NY 10011",40.74307,-74.005716,manhattan
783 MANHATTAN FRUIT EXCHANGE INC,Grocery Stores,"448 W 16TH ST, NEW YORK, NY 10011",40.7428983,-74.0065296,manhattan
FAIRWAY KIPS BAY LLC,Grocery Stores,"542 2ND AVE, NEW YORK, NY 10016",40.742722,-73.9768505,manhattan
CHELSEA MARKET BASKETS LTD,Grocery Stores,"75 9TH AVE, NEW YORK, NY 10011",40.7424509,-74.0059581,manhattan
P.S. 012 James B. Colgate,Grab & Go Meals (NYC Schools),42-00 72 STREET,40.7423418,-73.8929413,queens
TRADER JOES EAST INC,Grocery Stores,"675 6TH AVE, NEW YORK, NY 10010",40.7420901,-73.9941211,manhattan
EATALY NY LLC,Grocery Stores,"200 5TH AVE, NEW YORK, NY 10010",40.7419978,-73.989942,manhattan
I.S. 061 Leonardo Da Vinci,Grab & Go Meals (NYC Schools),98-50 50 AVENUE,40.7419036,-73.862771,queens
SHOKON INC,Grocery Stores,"58 12 QUEENS BLVD, WOODSIDE, NY 11377",40.7412411,-73.9070047,queens
BETHANY PANTRY,Food Pantry,"48-08 91 Pl, Queens, New York",40.7411268,-73.87309,queens
EVANGELICAL CHURCH CHRIST IS THE LIGHT,Food Pantry,89-16 48 Ave,40.741027,-73.8747999,queens
SIX TOWERS MEAT MARKET INC,Grocery Stores,"61 10 QUEENS BLVD, WOODSIDE, NY 11377",40.740932,-73.9037551,queens
P.S. 014 Fairview,Grab & Go Meals (NYC Schools),107-01 OTIS AVENUE,40.7409175,-73.8543016,queens
SEANS SUPERMARKET,Grocery Stores,"4125 GREENPOINT AVENUE, SUNNYSIDE, NY 11104",40.7406501,-73.9232147,queens
DAGOSTINO SUPERMARKETS INC,Grocery Stores,"341 3RD AVE, NEW YORK, NY 10010",40.7402591,-73.9818792,manhattan
SKY FOODS MART INC,Grocery Stores,"7955 ALBION AVE, ELMHURST, NY 11373",40.7395762,-73.8841921,queens
GOOD NEIGHBOR SUNNYSIDE SUPERMARK,Grocery Stores,"45 60 46TH ST, WOODSIDE, NY 11377",40.7395005,-73.9196107,queens
Kenmore Associates,Food Pantry,"145 East 23rd StreetNew York, NY 10010",40.7394606,-73.9840589,manhattan
SILVER&WHITE MARKETS INC,Grocery Stores,"278 PARK AVE S, NEW YORK, NY 10010",40.7394127,-73.9872538,manhattan
QUEENS HEALTH EMPORIUM INC,Grocery Stores,"159 01, FRESH MEADOWS, NY 11365",40.7388383,-73.8093937,queens
SYUKAKU INC,Grocery Stores,"77 7TH AVE, NEW YORK, NY 10011",40.7387517,-73.9990764,manhattan
BVM/ST. MARY'S CHURCH WINFIELD,Food Pantry,"70-31 48 Ave QN, NY 11377",40.738618,-73.893168,queens
ELM HEALTH CHELSEA CORP,Grocery Stores,"56 7TH AVE, NEW YORK, NY 10011",40.7384331,-74.0002196,manhattan
"The Queens College School for Math, Science and Technology",Grab & Go Meals (NYC Schools),148-20 REEVES AVENUE,40.7383323,-73.8202796,queens
XAVIER MISSION INC,Food Pantry,"46 West 16 StreetNew York, NY 10011",40.7381933,-73.9951151,manhattan
CHURCH OF THE VILLAGE UNITED METHODIST CHURCH,Food Pantry,"201 W 13 St, New York NY 1011",40.7381771,-74.000396,manhattan
GOOD FORTUNE SUPERMKT OF ELMHURST,Grocery Stores,"77 00 QUEENS BLVD, ELMHURST, NY 11373",40.738039,-73.8862885,queens
NAMDOR INC,Grocery Stores,"2610 FDR DR, NEW YORK, NY 10010",40.7380366,-73.9735311,manhattan
XAVIER MISSION INC,Food Pantry,"55 W 15 St, New York, NY, 10011",40.7378853,-73.995525,manhattan
THE SALVATION ARMY NEW YORK TEMPLE CORPS,Food Pantry,"132 W 14th St, New York, NY, 10011",40.7378097,-73.9986816,manhattan
New York City Relief,Food Pantry,"132 W 14 St, NY, NY 10001",40.7378097,-73.9986816,manhattan
BROWN&WHITE MARKETS INC,Grocery Stores,"311 E 23RD ST, NEW YORK, NY 10010",40.7376045,-73.9796642,manhattan
Abingdon Square Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,Hudson St & W 12th St,40.7375415,-74.0056963,manhattan
ISLAND OF GOLD SUPERMARKET INC,Grocery Stores,"195 25 69TH AVE, FRESH MEADOWS, NY 11365",40.7375371,-73.7778806,queens
J.H.S. 216 George J. Ryan,Grab & Go Meals (NYC Schools),64-20 175 STREET,40.7373644,-73.7941586,queens
P.S. 013 Clement C. Moore,Grab & Go Meals (NYC Schools),55-01 94 STREET,40.7373286,-73.8679,queens
DAGOSTINO SUPERMARKETS INC,Grocery Stores,"790 GREENWICH ST, NEW YORK, NY 10014",40.7372724,-74.0067386,manhattan
PS 007 Louis F. Simeone Annex,Grab & Go Meals (NYC Schools),76-05 51 AVENUE,40.737207,-73.887005,queens
Union Square Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,E 17th St & Union Square W,40.7371154,-73.9903589,manhattan
POM GROUP INC,Grocery Stores,"1133 MANHATTAN AVE, BROOKLYN, NY 11222",40.7370606,-73.9555502,brooklyn
NEW LIFE COMMUNITY DEVELOPMENT CORPORATION,Food Pantry,"82-10 Queens Blvd, Queens, NY 11373",40.7369456,-73.8811637,queens
ST. RAPHAEL CHURCH FOOD PANTRY,Food Pantry,"35-20 Greenpoint Ave, QN 11101",40.7368759,-73.9304187,queens
FROOT CIRCLE INC,Grocery Stores,"39 05 65TH PLACE, WOODSIDE, NY 11377",40.736765,-73.899609,queens
FOODMOOD LLC,Grocery Stores,"400 E 23RD ST, NEW YORK, NY 10010",40.7364959,-73.9783713,manhattan
FOREST HILLS SENIORS CENTER,Food Pantry,"108-25 62 Dr, Queens, NY, 11375",40.7362957,-73.8501413,queens
Forest Hills Senior Center,Food Pantry,"108-25 62 Dr, Queens, NY, 11375",40.7362957,-73.8501413,queens
GARDEN OF EDEN GOURMET INC,Grocery Stores,"7 E 14TH ST, NEW YORK, NY 10003",40.735795,-73.9925067,manhattan
NAMDOR INC,Grocery Stores,"355 1ST AVE 20TH ST, NEW YORK, NY 10010",40.7354606,-73.9799616,manhattan
JAY JAHAL INC,Grocery Stores,"251 08 HILLSIDE AVE, BELLEROSE, NY 11426",40.7354129,-73.7161755,queens
180 3RD AVE LLC,Grocery Stores,"180 3RD AVE, NEW YORK, NY 10003",40.7350907,-73.9862154,manhattan
POMONOK FOOD PANTRY,Food Pantry,"67-09 Kissena Blvd, Flushing 11367",40.7349436,-73.8143766,queens
Pomonok Community-Run Farmers' Market,Greenmarkets/Farmstand/Fresh Food Box,67-09 Kissena Blvd,40.7349436,-73.8143766,queens
SEVEN SEAS UNION SQ LLC,Grocery Stores,"10 UNION SQ EAST, NEW YORK, NY 10003",40.7348246,-73.9897603,manhattan
WHOLE FOODS MARKET GROUP INC,Grocery Stores,"4 UNION SQ SOUTH, NEW YORK, NY 10003",40.7346445,-73.989762,manhattan
VILLAGE ENTERPRISES LLC,Grocery Stores,"424 6TH AVE, NEW YORK, NY 10011",40.7343679,-73.9987169,manhattan
JAN SERVICES 7TH AVENUE LLC,Grocery Stores,"117 7TH AVE S, NEW YORK, NY 10014",40.7341174,-74.0022586,manhattan
TRADER JOES EAST INC,Grocery Stores,"142 E 14TH ST, NEW YORK, NY 10003",40.733371,-73.9878966,manhattan
"AIDS Service Center of Lower Manhattan, Inc.",Food Pantry,"41 E. 11th Street, 5th Floor', 'New York, NY 10003",40.7331803,-73.9927197,manhattan
NAMDOR INC,Grocery Stores,"3 SHERIDAN SQ W 4TH ST, NEW YORK, NY 10014",40.7329291,-74.0027905,manhattan
BLUE GOLD EQUITIES LLC,Grocery Stores,"68 18 MAIN ST, FLUSHING, NY 11367",40.7326563,-73.8254125,queens
MASBIA OF QUEENS,Food Pantry,"105-47 64 RoadForest Hills, NY 11375",40.7322289,-73.8496196,queens
BROOKLYN FARE GREENWICH LLC,Grocery Stores,"666 GREENWICH ST, NEW YORK, NY 10014",40.7321039,-74.0079433,manhattan
NAMDOR INC,Grocery Stores,"25 UNIVERSITY PL, NEW YORK, NY 10003",40.7318991,-73.9943406,manhattan
78-84 WESTSIDE MARKET LLC,Grocery Stores,"78 84 THIRD AVE, NEW YORK, NY 10003",40.73186,-73.98863,manhattan
AS WAREHOUSE CO INC,Grocery Stores,"276 MCGUINNESS BLVD, BROOKLYN, NY 11222",40.7317118,-73.9515073,brooklyn
JEWISH INSTITUTE OF QUEENS,Food Pantry,60-05 Woodhaven Blvd,40.7311464,-73.8708995,queens
Cunningham Park's Down to Earth Farmers' Market,Greenmarkets/Farmstand/Fresh Food Box,Union Tpk & 196 Pl,40.7311402,-73.7740231,queens
STOP&SHOP SUPERMARKET CO LLC THE,Grocery Stores,"74 17 GRAND AVE, MASPETH, NY 11378",40.7311327,-73.8872951,queens
FGWJ FOOD CORP,Grocery Stores,"409 427 E 14TH ST, NEW YORK, NY 10009",40.7309381,-73.9812153,manhattan
